v1,v2
494,865
494,243
494,688
494,703
494,758
494,569
878,817
878,403
878,554
878,850
878,94
878,972
878,399
878,181
878,882
878,761
878,158
878,77
878,369
878,951
878,506
878,510
878,46
878,810
878,251
878,234
878,849
878,804
878,799
878,731
878,578
878,391
878,609
878,376
878,193
878,975
878,244
878,289
878,584
878,697
878,579
878,982
878,594
714,1033
714,105
714,655
714,52
714,756
714,908
714,618
714,962
714,476
714,979
714,634
714,126
714,275
714,125
714,359
714,974
714,1038
714,6
714,531
714,335
714,127
714,437
714,556
714,565
714,900
714,427
714,635
714,497
714,1028
714,471
714,48
714,82
799,817
799,403
799,554
799,850
799,94
799,972
799,399
799,181
799,882
799,761
799,158
799,381
799,369
799,951
799,506
799,510
799,739
799,505
799,46
799,810
799,251
799,153
799,884
799,804
799,888
799,878
799,731
799,391
799,193
799,975
799,244
799,21
799,72
799,584
799,845
799,697
799,707
799,579
799,664
799,982
799,652
799,138
799,594
559,661
559,989
559,1035
559,696
559,225
559,863
559,952
559,519
559,432
559,203
559,192
559,838
559,1
559,160
559,291
559,852
559,223
559,576
559,351
559,870
559,194
559,298
559,257
559,563
559,1023
559,1017
559,811
559,361
559,182
559,539
559,394
559,678
282,1056
282,316
282,7
282,388
282,826
282,57
282,823
282,924
282,698
282,345
282,629
282,925
282,1049
282,549
282,241
282,239
282,422
282,957
282,174
282,363
282,86
282,1007
282,575
282,389
282,453
282,865
282,243
282,688
282,703
282,1052
282,302
10,999
10,883
10,117
10,574
10,633
10,393
10,721
10,111
10,357
10,749
10,886
10,682
10,128
10,498
10,396
10,675
10,590
10,936
10,368
10,253
10,200
10,143
10,980
10,640
10,2
10,475
10,460
10,922
10,1060
10,1055
430,22
430,347
430,760
430,100
430,747
430,542
430,683
430,156
430,843
430,809
430,26
430,276
430,630
430,571
430,986
430,903
430,705
430,570
430,129
430,176
430,700
430,9
430,40
430,639
430,791
430,891
430,776
430,108
430,580
783,1053
783,73
783,1050
783,944
783,501
783,883
783,633
783,306
783,964
783,1046
783,1030
783,1018
783,415
783,1037
783,128
783,211
783,566
783,893
783,198
783,396
783,675
783,235
783,590
783,368
783,324
783,154
783,205
783,475
783,627
783,115
783,1044
695,782
695,588
695,727
695,1031
695,918
695,994
695,859
695,417
695,245
695,732
695,733
695,997
695,735
695,612
695,728
695,677
695,525
695,183
695,644
695,1016
695,523
695,1004
695,704
695,295
695,179
695,66
695,331
695,92
695,362
695,311
695,479
695,85
695,14
695,987
695,641
695,407
695,1027
646,27
646,876
646,478
646,256
646,230
646,527
646,774
646,1015
646,601
646,145
646,39
646,552
646,625
646,815
646,745
646,684
646,465
646,988
646,332
646,68
646,772
646,38
646,914
646,379
646,690
646,124
646,777
646,449
646,69
646,342
646,250
646,286
646,474
646,487
646,775
646,786
646,841
646,206
731,500
731,850
731,94
731,972
731,399
731,181
731,761
731,158
731,381
731,510
731,869
731,806
731,739
731,505
731,46
731,941
731,153
731,804
731,888
731,134
731,846
731,779
731,878
731,799
731,877
731,419
731,51
731,975
731,946
731,21
731,845
731,697
731,842
731,664
731,652
731,138
731,594
731,1026
630,347
630,760
630,100
630,747
630,157
630,542
630,683
630,156
630,843
630,809
630,269
630,26
630,276
630,430
630,571
630,742
630,903
630,570
630,176
630,858
630,700
630,9
630,791
630,891
630,776
630,766
630,907
630,580
630,214
490,528
490,814
490,577
490,98
490,632
490,615
490,929
490,74
490,784
490,1034
490,294
490,995
490,171
490,750
490,246
490,532
490,390
490,757
490,540
490,473
490,281
490,573
490,534
490,544
490,969
490,43
490,977
490,459
490,931
490,558
490,165
490,591
490,375
490,897
490,103
490,327
490,87
490,102
490,457
490,938
490,991
490,238
490,819
490,150
320,586
320,22
320,215
320,114
320,76
320,871
320,71
320,322
320,933
320,489
320,495
320,666
320,456
320,831
320,872
320,659
320,614
320,314
320,593
320,861
320,372
320,255
320,668
320,207
320,986
320,213
320,219
320,889
320,441
320,0
320,384
320,129
320,753
320,596
320,717
320,920
320,319
320,973
320,1029
320,152
320,40
320,521
320,598
320,547
320,639
320,679
320,637
320,164
320,851
320,873
320,636
320,113
320,141
320,560
320,687
320,898
320,533
320,108
320,365
320,132
320,307
320,140
320,674
877,919
877,972
877,181
877,882
877,504
877,985
877,806
877,739
877,1054
877,551
877,423
877,804
877,888
877,779
877,78
877,731
877,419
877,47
877,321
877,193
877,975
877,946
877,697
877,508
877,579
877,836
877,652
877,79
877,594
877,1026
877,905
746,765
746,813
746,1035
746,366
746,696
746,225
746,242
746,952
746,420
746,262
746,203
746,910
746,998
746,160
746,291
746,428
746,576
746,93
746,844
746,870
746,374
746,812
746,563
746,133
746,438
746,197
746,400
746,992
746,385
746,548
746,1017
746,824
746,894
746,236
746,911
746,394
119,1000
119,88
119,493
119,112
119,708
119,788
119,477
119,537
119,581
119,337
119,902
119,744
119,395
119,159
119,172
119,259
119,517
119,31
119,694
119,484
119,299
119,44
119,266
119,943
119,597
119,832
119,485
119,990
119,142
119,837
119,293
119,397
119,1002
419,919
419,972
419,268
419,882
419,504
419,806
419,739
419,810
419,551
419,423
419,58
419,895
419,888
419,846
419,921
419,731
419,877
419,47
419,391
419,321
419,193
419,975
419,937
419,508
419,579
419,37
419,652
419,594
419,1026
419,905
374,963
374,813
374,366
374,242
374,420
374,262
374,595
374,610
374,153
374,116
374,418
374,189
374,496
374,118
374,428
374,93
374,746
374,812
374,983
374,133
374,438
374,771
374,429
374,767
374,197
374,400
374,992
374,187
374,845
374,19
374,385
374,824
374,894
374,509
374,186
896,61
896,723
896,1012
896,123
896,482
896,271
896,847
896,785
896,800
896,280
896,378
896,701
896,930
896,29
896,673
896,210
896,104
896,710
896,961
896,62
896,796
896,416
896,17
896,201
896,763
896,568
896,491
896,751
896,341
896,267
896,959
896,650
896,805
896,611
896,349
896,934
896,80
896,691
896,928
896,561
896,567
896,107
896,787
619,743
619,929
619,454
619,261
619,1000
619,534
619,709
619,354
619,954
619,670
619,511
619,663
619,11
619,537
619,439
619,713
619,343
619,337
619,993
619,818
619,587
619,299
619,669
619,44
619,1048
619,121
619,308
619,956
619,440
668,586
668,22
668,215
668,114
668,76
668,871
668,71
668,933
668,489
668,495
668,666
668,456
668,831
668,872
668,659
668,614
668,314
668,593
668,861
668,372
668,255
668,320
668,207
668,986
668,213
668,219
668,889
668,435
668,441
668,0
668,384
668,705
668,129
668,753
668,596
668,152
668,40
668,598
668,639
668,851
668,141
668,560
668,687
668,533
668,108
668,132
668,140
17,723
17,123
17,482
17,722
17,280
17,378
17,673
17,210
17,104
17,710
17,961
17,62
17,796
17,896
17,201
17,50
17,491
17,516
17,751
17,341
17,1058
17,650
17,805
17,224
17,611
17,349
17,288
17,934
17,691
17,928
17,561
17,567
17,787
17,1045
346,971
346,431
346,166
346,1014
346,463
346,199
346,541
346,605
346,218
346,607
346,195
346,716
346,693
346,583
346,978
346,904
346,146
346,24
346,455
346,4
346,660
346,821
346,220
346,1009
346,170
346,939
346,862
346,752
346,626
346,932
607,971
607,161
607,431
607,166
607,1014
607,463
607,199
607,541
607,605
607,218
607,346
607,195
607,716
607,718
607,693
607,583
607,978
607,904
607,146
607,24
607,455
607,4
607,660
607,821
607,220
607,1009
607,170
607,857
607,939
607,862
607,752
607,626
607,932
207,22
207,114
207,76
207,933
207,872
207,659
207,593
207,861
207,372
207,255
207,320
207,668
207,986
207,219
207,441
207,0
207,705
207,129
207,596
207,152
207,40
207,598
207,639
207,141
207,560
207,687
207,533
207,108
207,132
195,971
195,431
195,166
195,1014
195,463
195,199
195,541
195,605
195,218
195,346
195,607
195,716
195,693
195,583
195,978
195,904
195,146
195,24
195,455
195,4
195,660
195,821
195,220
195,1009
195,170
195,939
195,862
195,752
195,626
195,932
240,316
240,7
240,826
240,574
240,57
240,317
240,1049
240,329
240,357
240,749
240,414
240,886
240,759
240,227
240,1036
240,494
240,957
240,936
240,803
240,352
240,174
240,301
240,67
240,363
240,922
240,1060
240,1055
240,703
240,514
240,758
699,1053
699,880
699,155
699,73
699,1050
699,296
699,501
699,254
699,25
699,883
699,633
699,306
699,867
699,1046
699,1030
699,721
699,111
699,415
699,1037
699,682
699,128
699,498
699,211
699,566
699,893
699,769
699,675
699,590
699,368
699,324
699,253
699,452
699,200
699,205
699,980
699,640
699,2
699,970
699,475
699,460
699,627
699,115
699,981
194,989
194,1035
194,696
194,225
194,863
194,519
194,432
194,203
194,192
194,838
194,1
194,291
194,852
194,223
194,351
194,870
194,559
194,298
194,983
194,257
194,563
194,942
194,133
194,438
194,1023
194,548
194,811
194,361
194,182
194,539
194,678
194,186
337,261
337,1000
337,88
337,493
337,237
337,499
337,788
337,511
337,11
337,537
337,439
337,713
337,180
337,119
337,619
337,902
337,744
337,273
337,370
337,976
337,259
337,517
337,31
337,373
337,694
337,484
337,966
337,993
337,587
337,299
337,669
337,44
337,266
337,308
337,943
337,832
337,424
337,485
337,990
337,142
337,837
337,293
337,397
337,1002
47,919
47,972
47,909
47,882
47,504
47,1059
47,985
47,190
47,801
47,1054
47,551
47,360
47,921
47,877
47,419
47,578
47,391
47,321
47,376
47,193
47,285
47,975
47,697
47,508
47,579
47,37
47,229
47,1026
47,905
179,588
179,727
179,807
179,35
179,859
179,417
179,642
179,245
179,732
179,139
179,997
179,297
179,834
179,81
179,735
179,612
179,728
179,525
179,183
179,613
179,644
179,436
179,295
179,695
179,63
179,331
179,311
179,162
179,479
179,641
179,407
179,1027
179,304
179,469
179,202
179,448
201,1012
201,123
201,722
201,271
201,847
201,785
201,800
201,280
201,378
201,29
201,673
201,855
201,710
201,62
201,796
201,896
201,17
201,763
201,50
201,603
201,568
201,491
201,516
201,341
201,1058
201,650
201,805
201,224
201,288
201,691
201,928
201,561
201,107
201,1045
812,765
812,813
812,366
812,696
812,225
812,242
812,952
812,203
812,595
812,998
812,610
812,418
812,428
812,93
812,870
812,746
812,374
812,983
812,563
812,133
812,438
812,771
812,429
812,197
812,400
812,19
812,385
812,1023
812,824
812,894
812,236
812,509
812,394
812,186
902,88
902,493
902,112
902,708
902,788
902,477
902,581
902,119
902,337
902,744
902,395
902,976
902,159
902,172
902,259
902,517
902,31
902,694
902,484
902,966
902,44
902,266
902,943
902,916
902,597
902,832
902,485
902,990
902,142
902,837
902,293
902,397
902,1002
198,73
198,999
198,883
198,117
198,633
198,964
198,393
198,1030
198,721
198,111
198,357
198,682
198,128
198,783
198,396
198,675
198,235
198,590
198,368
198,200
198,143
198,980
198,2
198,970
198,475
198,115
198,922
198,1060
198,1055
198,1044
465,27
465,876
465,478
465,256
465,230
465,527
465,774
465,1015
465,601
465,145
465,39
465,552
465,625
465,815
465,745
465,684
465,646
465,988
465,332
465,68
465,772
465,38
465,914
465,379
465,690
465,124
465,777
465,449
465,69
465,342
465,250
465,286
465,474
465,487
465,775
465,786
465,841
465,206
571,347
571,760
571,100
571,747
571,542
571,683
571,156
571,843
571,809
571,269
571,26
571,276
571,430
571,630
571,903
571,570
571,176
571,858
571,700
571,9
571,791
571,891
571,768
571,776
571,766
571,907
571,681
571,580
571,214
232,1056
232,823
232,45
232,924
232,353
232,345
232,292
232,65
232,629
232,689
232,269
232,1003
232,658
232,406
232,899
232,241
232,239
232,135
232,398
232,447
232,808
232,86
232,56
232,715
232,389
232,106
232,453
232,101
232,768
232,892
232,676
232,302
232,726
232,766
232,907
232,681
232,860
232,685
232,214
232,1001
232,712
769,1053
769,880
769,1040
769,155
769,296
769,254
769,25
769,883
769,574
769,633
769,867
769,749
769,414
769,415
769,759
769,1037
769,211
769,566
769,893
769,699
769,675
769,324
769,154
769,452
769,200
769,803
769,205
769,640
769,2
769,970
769,475
769,460
769,115
769,981
212,443
212,84
212,648
212,1022
212,822
212,733
212,157
212,151
212,41
212,149
212,868
212,604
212,408
212,91
212,252
212,42
212,536
212,20
212,175
212,36
212,258
212,795
212,915
212,781
212,879
212,110
212,825
212,816
212,248
556,655
556,1031
556,52
556,756
556,908
556,979
556,723
556,634
556,126
556,722
556,855
556,275
556,125
556,974
556,335
556,961
556,437
556,714
556,603
556,565
556,900
556,427
556,635
556,497
556,1028
556,48
556,82
556,1058
556,1045
986,22
986,100
986,747
986,215
986,542
986,114
986,76
986,683
986,156
986,871
986,322
986,933
986,489
986,495
986,843
986,809
986,831
986,872
986,26
986,659
986,314
986,593
986,861
986,276
986,372
986,255
986,430
986,320
986,668
986,207
986,213
986,219
986,889
986,441
986,0
986,384
986,903
986,705
986,570
986,129
986,176
986,753
986,596
986,717
986,920
986,319
986,9
986,973
986,152
986,40
986,521
986,598
986,639
986,679
986,637
986,851
986,560
986,687
986,898
986,533
986,108
986,365
986,132
986,307
986,674
213,586
213,215
213,76
213,871
213,322
213,933
213,489
213,495
213,456
213,831
213,872
213,614
213,314
213,861
213,320
213,668
213,986
213,889
213,435
213,384
213,129
213,753
213,596
213,717
213,920
213,319
213,973
213,1029
213,152
213,521
213,547
213,679
213,637
213,164
213,873
213,636
213,113
213,687
213,898
213,108
213,365
213,132
213,307
213,674
219,22
219,114
219,76
219,933
219,489
219,843
219,809
219,872
219,26
219,659
219,593
219,861
219,372
219,255
219,320
219,668
219,207
219,986
219,441
219,0
219,705
219,129
219,176
219,596
219,152
219,40
219,598
219,639
219,141
219,560
219,687
219,108
219,132
578,216
578,817
578,403
578,919
578,972
578,909
578,882
578,504
578,77
578,369
578,506
578,1059
578,985
578,190
578,801
578,1054
578,849
578,360
578,921
578,878
578,47
578,391
578,321
578,609
578,376
578,193
578,975
578,289
578,697
578,508
578,579
578,906
578,905
396,73
396,999
396,944
396,501
396,883
396,117
396,633
396,306
396,964
396,393
396,1030
396,721
396,111
396,357
396,1018
396,682
396,128
396,498
396,10
396,783
396,198
396,675
396,235
396,590
396,368
396,253
396,200
396,143
396,980
396,2
396,475
396,922
396,1060
396,1055
396,1044
675,880
675,1040
675,155
675,73
675,1050
675,999
675,944
675,296
675,501
675,254
675,25
675,883
675,117
675,574
675,633
675,306
675,867
675,964
675,1046
675,393
675,1030
675,721
675,111
675,357
675,749
675,1018
675,415
675,1037
675,682
675,128
675,498
675,211
675,566
675,893
675,10
675,783
675,699
675,198
675,769
675,396
675,235
675,590
675,368
675,324
675,154
675,253
675,452
675,200
675,143
675,980
675,640
675,2
675,970
675,475
675,460
675,627
675,115
675,922
675,1060
675,1055
675,981
675,1044
744,261
744,1000
744,88
744,493
744,112
744,708
744,788
744,477
744,537
744,581
744,119
744,337
744,902
744,395
744,976
744,159
744,172
744,259
744,517
744,31
744,694
744,484
744,299
744,44
744,266
744,943
744,597
744,832
744,424
744,485
744,990
744,142
744,837
744,293
744,397
744,1002
228,7
228,388
228,317
228,698
228,161
228,345
228,925
228,1049
228,329
228,886
228,1036
228,494
228,718
228,239
228,583
228,978
228,422
228,957
228,936
228,67
228,356
228,106
228,865
228,857
228,243
228,948
228,445
228,75
228,901
228,392
228,688
228,377
228,950
228,758
228,569
889,586
889,215
889,76
889,871
889,71
889,322
889,933
889,489
889,495
889,666
889,456
889,831
889,872
889,614
889,314
889,593
889,861
889,372
889,320
889,668
889,986
889,213
889,435
889,441
889,384
889,753
889,596
889,717
889,920
889,319
889,973
889,1029
889,152
889,521
889,598
889,547
889,679
889,637
889,164
889,851
889,873
889,636
889,113
889,141
889,687
889,898
889,533
889,365
889,132
889,307
889,140
889,674
763,61
763,723
763,1012
763,123
763,722
763,271
763,847
763,785
763,800
763,378
763,701
763,930
763,29
763,855
763,710
763,961
763,62
763,796
763,416
763,896
763,201
763,603
763,568
763,267
763,959
763,650
763,349
763,80
763,691
763,928
763,561
763,107
763,1045
298,661
298,989
298,1035
298,696
298,225
298,863
298,519
298,432
298,203
298,192
298,838
298,1
298,160
298,291
298,852
298,223
298,351
298,559
298,194
298,983
298,257
298,563
298,1023
298,548
298,1017
298,811
298,361
298,182
298,539
298,678
235,73
235,1050
235,999
235,944
235,501
235,883
235,117
235,633
235,306
235,964
235,1030
235,111
235,1018
235,128
235,893
235,783
235,198
235,396
235,675
235,590
235,368
235,200
235,143
235,2
235,970
235,475
235,115
235,922
235,1044
435,586
435,215
435,76
435,871
435,71
435,322
435,933
435,489
435,495
435,666
435,456
435,831
435,872
435,614
435,314
435,593
435,861
435,372
435,668
435,213
435,889
435,384
435,753
435,596
435,717
435,319
435,152
435,521
435,679
435,851
435,898
435,533
435,307
435,140
435,674
983,765
983,366
983,696
983,242
983,519
983,203
983,595
983,411
983,223
983,93
983,870
983,374
983,194
983,812
983,298
983,257
983,942
983,133
983,438
983,526
983,409
983,197
983,400
983,19
983,385
983,1023
983,824
983,811
983,509
983,361
983,182
983,394
983,186
406,45
406,735
406,1047
406,353
406,65
406,468
406,658
406,295
406,232
406,899
406,173
406,135
406,447
406,14
406,382
406,304
406,503
406,303
406,56
406,715
406,101
406,657
406,892
406,305
406,348
406,64
406,907
406,860
406,685
406,589
441,586
441,22
441,215
441,114
441,76
441,871
441,71
441,933
441,489
441,495
441,666
441,872
441,659
441,614
441,314
441,593
441,861
441,372
441,255
441,320
441,668
441,207
441,986
441,219
441,889
441,0
441,705
441,129
441,753
441,596
441,152
441,40
441,598
441,639
441,851
441,141
441,560
441,687
441,533
441,108
441,132
441,140
50,722
50,280
50,88
50,378
50,112
50,673
50,210
50,708
50,477
50,710
50,581
50,17
50,201
50,395
50,491
50,516
50,341
50,159
50,1058
50,650
50,805
50,224
50,288
50,934
50,916
50,597
50,567
50,1045
50,837
395,88
395,493
395,112
395,708
395,788
395,477
395,581
395,119
395,902
395,744
395,50
395,516
395,159
395,172
395,259
395,517
395,31
395,694
395,484
395,44
395,266
395,943
395,916
395,597
395,832
395,485
395,990
395,142
395,837
395,293
395,397
395,1002
603,61
603,723
603,1012
603,123
603,722
603,271
603,847
603,785
603,800
603,378
603,29
603,855
603,275
603,710
603,961
603,62
603,796
603,201
603,556
603,763
603,568
603,267
603,959
603,1058
603,650
603,805
603,224
603,349
603,288
603,80
603,691
603,928
603,561
603,107
603,1045
549,1056
549,316
549,7
549,388
549,826
549,57
549,823
549,924
549,698
549,161
549,345
549,629
549,925
549,1049
549,282
549,241
549,239
549,422
549,174
549,808
549,363
549,86
549,1007
549,575
549,389
549,453
549,865
549,243
549,688
549,703
549,1052
549,302
549,726
549,758
568,61
568,723
568,1012
568,123
568,271
568,847
568,785
568,800
568,378
568,701
568,930
568,29
568,210
568,104
568,855
568,710
568,961
568,62
568,796
568,416
568,896
568,201
568,763
568,603
568,491
568,751
568,341
568,267
568,959
568,650
568,805
568,611
568,349
568,934
568,80
568,691
568,928
568,561
568,567
568,107
568,787
375,875
375,577
375,615
375,1034
375,294
375,171
375,750
375,960
375,757
375,540
375,473
375,281
375,573
375,829
375,709
375,284
375,977
375,459
375,328
375,358
375,558
375,562
375,165
375,591
375,490
375,881
375,546
375,327
375,87
375,191
375,102
375,938
375,238
375,150
375,839
716,161
716,431
716,463
716,541
716,605
716,218
716,346
716,607
716,195
716,718
716,693
716,583
716,978
716,904
716,146
716,24
716,455
716,4
716,660
716,821
716,9
716,220
716,1009
716,170
716,857
716,939
716,862
716,752
716,626
716,932
590,73
590,1050
590,999
590,944
590,501
590,883
590,117
590,633
590,306
590,964
590,1046
590,393
590,1030
590,721
590,111
590,357
590,1018
590,682
590,128
590,498
590,893
590,10
590,783
590,699
590,198
590,396
590,675
590,235
590,368
590,253
590,200
590,143
590,980
590,2
590,970
590,475
590,627
590,115
590,922
590,1060
590,1055
590,1044
257,661
257,989
257,696
257,225
257,863
257,952
257,519
257,432
257,203
257,192
257,838
257,1
257,291
257,852
257,223
257,351
257,870
257,559
257,194
257,298
257,983
257,563
257,1023
257,1017
257,811
257,361
257,182
257,539
257,394
257,678
0,22
0,114
0,933
0,666
0,872
0,659
0,593
0,861
0,372
0,255
0,320
0,668
0,207
0,986
0,219
0,441
0,705
0,129
0,596
0,152
0,40
0,598
0,639
0,141
0,560
0,687
0,533
0,108
0,132
988,27
988,876
988,478
988,256
988,230
988,527
988,774
988,1015
988,601
988,145
988,39
988,552
988,625
988,815
988,745
988,684
988,646
988,465
988,332
988,68
988,772
988,38
988,914
988,379
988,690
988,124
988,777
988,449
988,69
988,342
988,250
988,286
988,474
988,775
988,786
988,841
988,206
899,45
899,1047
899,353
899,367
899,65
899,468
899,658
899,232
899,406
899,135
899,447
899,856
899,14
899,382
899,304
899,503
899,303
899,56
899,715
899,101
899,657
899,1011
899,892
899,305
899,348
899,676
899,64
899,907
899,860
899,685
899,589
241,1056
241,316
241,7
241,388
241,57
241,823
241,924
241,698
241,161
241,345
241,292
241,629
241,925
241,1049
241,282
241,232
241,549
241,239
241,422
241,174
241,808
241,86
241,1007
241,389
241,865
241,243
241,688
241,302
241,726
241,758
241,569
718,347
718,665
718,401
718,161
718,292
718,689
718,269
718,1003
718,599
718,607
718,228
718,716
718,583
718,978
718,942
718,904
718,24
718,455
718,4
718,660
718,858
718,67
718,748
718,90
718,290
718,923
718,356
718,106
718,791
718,857
718,948
718,445
718,75
718,901
718,885
718,676
718,392
718,755
718,377
718,950
718,758
718,935
718,569
718,580
718,214
718,712
384,215
384,76
384,871
384,322
384,489
384,495
384,456
384,831
384,314
384,320
384,668
384,986
384,213
384,889
384,435
384,753
384,717
384,920
384,319
384,973
384,1029
384,152
384,521
384,547
384,679
384,637
384,164
384,873
384,636
384,113
384,898
384,365
384,132
384,307
384,674
491,1012
491,123
491,482
491,280
491,378
491,701
491,930
491,673
491,210
491,104
491,710
491,62
491,796
491,416
491,896
491,17
491,201
491,50
491,568
491,516
491,751
491,341
491,650
491,805
491,611
491,349
491,934
491,691
491,928
491,561
491,567
491,787
332,27
332,876
332,478
332,256
332,230
332,527
332,774
332,1015
332,601
332,145
332,39
332,552
332,815
332,745
332,684
332,646
332,465
332,988
332,772
332,38
332,914
332,379
332,690
332,124
332,777
332,449
332,250
332,474
332,841
742,443
742,84
742,822
742,347
742,157
742,997
742,151
742,149
742,408
742,252
742,630
742,570
742,42
742,20
742,36
742,858
742,1027
742,382
742,781
742,879
742,110
742,90
742,825
742,816
742,791
742,101
742,1011
742,248
742,776
742,766
742,580
742,589
903,347
903,760
903,100
903,747
903,542
903,683
903,156
903,843
903,809
903,269
903,26
903,276
903,430
903,630
903,571
903,986
903,570
903,129
903,176
903,858
903,700
903,9
903,791
903,891
903,776
903,108
903,766
903,907
903,580
693,971
693,431
693,166
693,1014
693,463
693,199
693,541
693,605
693,218
693,346
693,607
693,195
693,716
693,583
693,978
693,904
693,146
693,24
693,455
693,4
693,660
693,821
693,220
693,1009
693,170
693,939
693,862
693,752
693,626
693,932
647,347
647,665
647,1047
647,401
647,367
647,65
647,137
647,689
647,468
647,599
647,942
647,856
647,858
647,382
647,67
647,748
647,90
647,290
647,623
647,923
647,34
647,715
647,106
647,791
647,657
647,948
647,75
647,305
647,901
647,348
647,885
647,676
647,755
647,1024
647,950
647,64
647,580
647,589
647,1001
647,712
239,1056
239,316
239,7
239,388
239,57
239,823
239,924
239,698
239,161
239,345
239,292
239,629
239,269
239,925
239,1049
239,282
239,232
239,228
239,549
239,241
239,422
239,174
239,808
239,363
239,86
239,1007
239,389
239,453
239,865
239,243
239,948
239,392
239,688
239,703
239,1052
239,302
239,514
239,726
239,758
239,569
173,807
173,908
173,139
173,45
173,81
173,735
173,353
173,728
173,486
173,658
173,295
173,406
173,398
173,854
173,311
173,479
173,464
173,14
173,30
173,702
173,168
173,304
173,503
173,56
173,389
173,453
173,448
173,892
173,860
173,685
273,960
273,1000
273,237
273,499
273,788
273,829
273,11
273,713
273,180
273,337
273,370
273,976
273,881
273,259
273,517
273,31
273,373
273,694
273,484
273,966
273,546
273,44
273,266
273,943
273,916
273,424
273,485
273,990
273,142
273,839
273,1002
705,22
705,747
705,114
705,76
705,933
705,843
705,666
705,809
705,26
705,659
705,314
705,593
705,861
705,276
705,372
705,255
705,430
705,668
705,207
705,986
705,219
705,441
705,0
705,129
705,176
705,596
705,40
705,598
705,639
705,141
705,560
705,687
705,533
705,108
705,132
705,140
563,765
563,661
563,813
563,989
563,1035
563,366
563,696
563,225
563,863
563,952
563,519
563,432
563,203
563,192
563,910
563,998
563,838
563,1
563,160
563,291
563,852
563,223
563,428
563,576
563,351
563,93
563,844
563,870
563,559
563,746
563,194
563,812
563,298
563,257
563,133
563,438
563,1023
563,548
563,1017
563,824
563,236
563,811
563,361
563,911
563,182
563,539
563,394
563,678
135,45
135,353
135,65
135,468
135,658
135,232
135,406
135,899
135,447
135,14
135,382
135,90
135,503
135,303
135,56
135,715
135,101
135,657
135,768
135,892
135,305
135,348
135,676
135,726
135,766
135,64
135,907
135,681
135,860
135,935
135,685
135,589
135,214
135,712
583,971
583,161
583,431
583,166
583,1014
583,463
583,199
583,541
583,605
583,218
583,346
583,607
583,195
583,228
583,716
583,718
583,693
583,978
583,904
583,146
583,24
583,455
583,4
583,660
583,821
583,220
583,1009
583,170
583,857
583,939
583,862
583,752
583,626
583,932
978,971
978,161
978,431
978,166
978,1014
978,463
978,199
978,541
978,605
978,218
978,346
978,607
978,195
978,228
978,716
978,718
978,693
978,583
978,904
978,146
978,24
978,455
978,4
978,660
978,821
978,220
978,1009
978,170
978,857
978,939
978,862
978,752
978,626
978,932
516,722
516,280
516,88
516,378
516,112
516,673
516,210
516,708
516,477
516,710
516,581
516,17
516,201
516,50
516,395
516,491
516,341
516,159
516,1058
516,650
516,805
516,224
516,288
516,934
516,916
516,597
516,567
516,1045
516,837
398,482
398,57
398,45
398,1047
398,353
398,65
398,137
398,468
398,658
398,232
398,173
398,174
398,503
398,363
398,1007
398,623
398,56
398,715
398,575
398,389
398,453
398,892
398,348
398,1052
398,302
398,514
398,672
398,64
398,860
398,685
751,61
751,723
751,123
751,482
751,280
751,701
751,930
751,673
751,210
751,104
751,710
751,961
751,62
751,796
751,416
751,896
751,17
751,568
751,491
751,341
751,1058
751,805
751,224
751,611
751,349
751,288
751,934
751,691
751,928
751,561
751,567
751,787
341,1012
341,123
341,482
341,785
341,280
341,378
341,701
341,930
341,29
341,673
341,210
341,104
341,710
341,62
341,796
341,416
341,896
341,17
341,201
341,50
341,568
341,491
341,516
341,751
341,650
341,805
341,224
341,611
341,349
341,288
341,934
341,691
341,928
341,561
341,567
341,787
422,1056
422,316
422,7
422,388
422,57
422,823
422,924
422,698
422,161
422,345
422,292
422,629
422,925
422,1049
422,886
422,1036
422,494
422,282
422,228
422,549
422,241
422,239
422,957
422,808
422,86
422,389
422,865
422,243
422,948
422,392
422,688
422,703
422,726
422,758
422,569
957,316
957,7
957,388
957,826
957,574
957,57
957,698
957,161
957,925
957,1049
957,329
957,749
957,886
957,1036
957,494
957,282
957,240
957,228
957,422
957,936
957,352
957,640
957,174
957,301
957,865
957,243
957,703
957,758
957,569
936,117
936,574
936,393
936,317
936,721
936,111
936,329
936,357
936,749
936,886
936,682
936,498
936,1036
936,494
936,10
936,240
936,228
936,957
936,200
936,352
936,980
936,2
936,301
936,67
936,922
936,1060
936,356
936,1055
936,950
370,960
370,1000
370,237
370,499
370,788
370,829
370,713
370,180
370,337
370,273
370,976
370,881
370,172
370,259
370,517
370,31
370,373
370,694
370,484
370,966
370,546
370,44
370,266
370,308
370,943
370,916
370,424
370,485
370,990
370,142
370,1002
942,347
942,519
942,665
942,401
942,411
942,599
942,194
942,983
942,718
942,647
942,856
942,526
942,409
942,858
942,67
942,748
942,90
942,290
942,923
942,34
942,356
942,791
942,857
942,186
942,75
942,901
942,885
942,755
942,1024
942,950
942,935
942,580
570,347
570,760
570,100
570,747
570,157
570,542
570,683
570,156
570,843
570,809
570,26
570,276
570,430
570,630
570,571
570,986
570,742
570,903
570,129
570,176
570,858
570,700
570,9
570,791
570,891
570,776
570,108
570,766
570,580
976,1000
976,237
976,499
976,788
976,829
976,581
976,180
976,337
976,902
976,744
976,273
