v1,v2
2831,2641
2831,1492
2831,554
2831,2339
2831,3119
2831,787
2831,3016
2831,44
2831,2819
2831,3115
2831,957
2831,440
2831,806
2831,2168
260,1080
260,567
260,506
260,904
260,997
260,118
260,1513
260,572
260,66
260,2351
260,3266
260,3121
260,589
260,1382
260,736
260,1950
260,2981
260,4
260,2425
260,475
260,1561
260,346
260,1393
260,2288
260,384
260,2917
260,1777
260,1037
260,1611
260,558
260,2521
260,952
260,2261
260,3371
260,3026
260,3408
260,3283
260,595
260,1648
260,2013
1539,3320
1539,1873
1539,930
1539,2352
1539,1395
1539,1903
1539,1189
1539,95
1539,1595
1539,1377
1539,2022
1539,3278
1539,1399
1539,437
1539,1173
1539,1998
1539,3312
1539,2537
1539,3227
1539,1410
1539,2910
1539,1454
1539,3087
1539,648
1539,294
1539,3057
1539,2213
1539,2238
1539,612
1539,484
1539,448
1539,141
1539,2353
1539,1286
1539,1298
1539,1730
1539,719
1539,2375
1539,2243
1539,2904
1539,3281
1539,2729
1539,3351
1539,1985
1539,3456
1539,1470
1539,1705
1539,553
1539,192
1539,2627
1539,3591
1603,365
1603,30
1603,2273
1603,222
1603,2255
1603,2392
1603,3573
1603,1371
1603,688
1603,1473
1603,3155
1603,1494
1603,292
1603,3060
1603,2023
1603,3081
1603,3064
1603,2618
1603,1947
1603,2694
1603,1123
1603,1140
1603,2805
1603,1802
1603,2144
1603,1978
1603,1139
1603,373
1603,2308
1603,1339
1603,2953
1603,2133
1603,1121
1603,3367
1603,2390
1603,313
1603,1383
1603,1493
1603,2515
1603,1652
1785,1431
1785,3040
1785,592
1785,288
1785,752
1785,200
1785,1370
1785,2041
1785,938
1785,1004
1785,2167
1785,2728
1785,1238
1785,2075
1785,642
1785,1865
1785,3076
1785,24
1785,3555
1785,2184
1785,1502
1785,1671
1785,202
1785,3470
1785,647
1785,2195
1785,2395
1785,77
1785,2507
62,3085
62,1134
62,3377
62,3557
62,2063
62,776
62,372
62,526
62,3228
62,1486
62,3199
62,113
62,2941
62,3336
62,2128
62,3528
62,231
62,425
62,2159
62,2565
62,2876
62,3000
62,169
62,1573
62,1805
62,2519
62,621
62,2903
62,1569
62,1223
62,2894
62,1276
62,2967
62,2624
62,2727
62,3576
2943,441
2943,1212
2943,1308
2943,3078
2943,1800
2943,416
2943,1821
2943,3426
2943,108
2943,2377
2943,3086
2943,900
2943,1577
2943,2380
2943,575
2943,3330
2943,2051
2943,3154
2943,3033
2943,668
2943,3431
2943,2568
2943,1789
2943,1746
2943,90
2943,771
2943,3158
2943,2400
2943,1076
2943,2307
2943,1498
2943,2815
2943,1960
2619,2202
2619,2080
2619,2950
2619,1605
2619,309
2619,2239
2619,1523
2619,1578
2619,2676
2619,2413
2619,2040
2619,281
2619,1848
2619,578
2619,1157
2619,485
2619,481
2619,2411
2619,2660
2619,935
2619,497
2619,1734
2619,598
2619,2496
2619,1356
2619,3403
2619,747
2619,2885
2619,2254
2619,1343
2619,2683
2619,341
2619,3376
2619,31
2619,2173
2619,586
2619,443
3224,163
3224,809
3224,760
3224,2911
3224,720
3224,2421
3224,439
3224,1594
3224,435
3224,2002
3224,447
3224,975
3224,2735
3224,144
3224,1338
3224,1175
3224,3569
3224,728
3224,2868
3224,1422
3224,3522
3224,3175
3224,356
3224,3217
3224,145
3224,1385
3224,2726
3224,2704
3224,498
3224,3041
3224,2909
3224,2441
3224,3140
3224,961
3224,251
3224,2872
3224,3487
3224,588
3224,3486
3224,2268
3224,2262
592,577
592,2844
592,1431
592,1236
592,3040
592,1936
592,1785
592,1249
592,2900
592,288
592,3292
592,752
592,200
592,3530
592,213
592,2926
592,1370
592,2449
592,564
592,496
592,2041
592,938
592,1608
592,1548
592,2068
592,1004
592,471
592,3280
592,2167
592,851
592,1562
592,1238
592,2075
592,642
592,1865
592,3076
592,24
592,3555
592,3095
592,167
592,2535
592,3072
592,1534
592,3488
592,2541
592,1271
592,3449
592,2184
592,1710
592,3290
592,1261
592,2873
592,768
592,1502
592,1268
592,1671
592,202
592,3470
592,647
592,2195
592,77
592,3135
592,2507
592,1427
592,148
592,1934
592,2668
592,2131
592,3058
1325,2572
1325,1460
1325,469
1325,1322
1325,2811
1325,994
1325,2658
1325,643
1325,1244
1325,2139
1325,1096
1325,674
1325,1380
1325,1780
1325,2409
1325,1001
1325,3534
1325,2851
1325,130
1325,1967
1325,2246
1325,204
1325,2296
1325,2551
1325,1682
1325,3561
1325,3553
1325,3353
1325,3346
2596,311
2596,2707
2596,2463
2596,1984
2596,646
2596,104
2596,846
2596,2511
2596,2794
2596,2753
2596,1054
2596,2084
2596,3024
2596,1528
2596,1258
2596,2007
2596,2210
2596,1914
2596,2234
2596,155
2596,3226
2596,1282
2596,1851
2596,284
2596,778
2596,371
2596,2622
2596,2999
2596,793
2596,1362
2596,2235
2596,1472
2596,2221
2596,116
2596,1875
1940,2899
1940,774
1940,2542
1940,269
1940,2705
1940,1758
1940,632
1940,1885
1940,1363
1940,1623
1940,1606
1940,2359
1940,273
1940,3012
1940,3031
1940,215
1940,459
1940,1321
1940,2962
1940,3478
1940,1505
1940,1788
1940,2628
1940,2869
1940,1368
1940,2545
1940,680
1940,1957
1940,1619
1940,1333
1940,3160
1940,541
1940,3427
1940,803
1940,1335
1940,3519
1940,3042
1940,1202
1940,3386
1940,1977
1940,824
1940,3062
1940,925
1940,611
1940,1275
1940,431
1940,665
1940,3471
482,3465
482,871
482,1722
482,782
482,1200
482,601
482,2724
482,2783
482,1509
482,290
482,936
482,2335
482,3209
482,3215
482,3014
482,3251
482,2667
482,2517
482,3289
482,1155
482,2097
482,2482
482,3265
482,2330
482,1461
482,1372
482,2415
482,2601
482,1488
482,672
482,1835
482,3282
482,2247
482,2803
1473,30
1473,2273
1473,818
1473,222
1473,2255
1473,2392
1473,3573
1473,1371
1473,688
1473,1603
1473,3097
1473,3155
1473,1494
1473,292
1473,3060
1473,3081
1473,3064
1473,2618
1473,1947
1473,2694
1473,2410
1473,1140
1473,2805
1473,1802
1473,2144
1473,1978
1473,1139
1473,373
1473,2308
1473,1339
1473,2953
1473,2133
1473,1121
1473,3367
1473,2390
1473,313
1473,1383
1473,1493
1473,3440
1473,2515
1473,1652
1922,1257
1922,1137
1922,2499
1922,1018
1922,2494
1922,1156
1922,3388
1922,416
1922,2158
1922,1508
1922,2226
1922,897
1922,2760
1922,2634
1922,393
1922,1577
1922,2914
1922,432
1922,442
1922,724
1922,2181
1922,3259
1922,2327
1922,3170
1922,1416
1922,91
1922,3375
1922,3143
1922,1598
1922,1360
1922,1144
1922,2149
1922,2703
1922,2408
1922,1109
1922,499
1922,3566
1922,2400
1922,1871
1922,2135
1922,3397
1922,1674
318,474
318,2455
318,2940
318,180
318,174
318,1519
318,702
318,3430
318,2739
318,417
318,13
318,1824
318,1859
318,2329
318,110
318,568
318,2423
318,711
318,1291
318,2337
318,2723
318,1313
318,2573
318,3551
318,990
318,1755
318,1535
318,3385
318,3153
2151,2073
2151,2157
2151,3469
2151,901
2151,2617
2151,1443
2151,915
2151,1059
2151,2692
2151,2136
2151,2528
2151,1021
2151,1409
2151,2780
2151,2016
2151,2458
2151,597
2151,1243
2151,2138
2151,1315
2151,453
2151,1891
2151,2045
2151,1979
2151,2525
2151,2042
2151,3172
2151,1501
2151,3116
2151,3400
2151,3314
2151,3053
2151,2645
2151,1626
1249,577
1249,2844
1249,1431
1249,1936
1249,592
1249,2900
1249,288
1249,200
1249,213
1249,2926
1249,887
1249,1370
1249,2449
1249,496
1249,1608
1249,1548
1249,2068
1249,1004
1249,471
1249,3280
1249,2167
1249,2702
1249,1562
1249,2075
1249,24
1249,3095
1249,167
1249,3072
1249,2541
1249,3449
1249,2184
1249,1710
1249,1261
1249,2873
1249,1502
1249,77
1249,3135
1249,148
1249,1934
1249,2668
1249,2131
1249,3058
3401,1723
3401,1699
3401,2153
3401,2514
3401,1460
3401,886
3401,653
3401,3412
3401,283
3401,469
3401,2811
3401,908
3401,1244
3401,1215
3401,1096
3401,1316
3401,3378
3401,1386
3401,2259
3401,1917
3401,3534
3401,2088
3401,297
3401,3350
3401,1583
3401,2397
3401,204
3401,1945
3401,1278
3401,2983
3401,2551
3401,115
3401,1477
3401,462
3354,2187
3354,20
3354,2661
3354,2436
3354,1724
3354,3150
3354,3105
3354,3296
3354,1553
3354,2479
3354,996
3354,2211
3354,1145
3354,811
3354,891
3354,223
3354,3422
3354,1478
3354,1374
3354,1444
3354,2082
3354,1067
3354,1369
3354,1240
3354,122
3354,221
3354,3442
3354,1320
3354,1908
3354,3128
3354,3494
3354,755
3354,1892
3354,1916
3354,1654
3354,1141
3354,2945
2700,3208
2700,898
2700,1524
2700,2553
2700,3461
2700,2055
2700,1083
2700,1047
2700,1077
2700,753
2700,478
2700,2789
2700,1078
2700,2252
2700,1111
2700,859
2700,832
2700,1126
2700,3125
2700,1400
2700,3413
2700,2664
2700,65
2700,477
2700,131
2700,3593
2700,1656
2700,3239
2700,998
2700,64
2700,266
2700,3161
2700,2257
2700,217
3377,3524
3377,1839
3377,3085
3377,1134
3377,62
3377,613
3377,2063
3377,776
3377,3228
3377,1486
3377,3199
3377,113
3377,2374
3377,2941
3377,1263
3377,3336
3377,3539
3377,2128
3377,3528
3377,231
3377,425
3377,2078
3377,2159
3377,614
3377,2565
3377,2876
3377,3000
3377,1573
3377,1805
3377,1039
3377,2519
3377,621
3377,1569
3377,1106
3377,2134
3377,2341
3377,1223
3377,928
3377,795
3377,1771
3377,2894
3377,2365
3377,1222
3377,1276
3377,2624
3377,2727
2900,2844
2900,1236
2900,781
2900,896
2900,1936
2900,2230
2900,592
2900,1249
2900,288
2900,3292
2900,200
2900,1247
2900,455
2900,3530
2900,1971
2900,213
2900,2845
2900,2915
2900,2417
2900,1687
2900,1370
2900,564
2900,496
2900,1608
2900,2068
2900,1004
2900,1884
2900,3280
2900,2420
2900,3216
2900,2702
2900,1717
2900,1562
2900,2190
2900,2570
2900,167
2900,3488
2900,927
2900,2541
2900,1271
2900,1324
2900,3449
2900,2184
2900,1710
2900,2873
2900,3135
2900,3058
2900,2000
288,2844
288,1236
288,781
288,3040
288,1936
288,2230
288,1785
288,592
288,1249
288,2900
288,752
288,200
288,3530
288,213
288,887
288,1370
288,2449
288,564
288,496
288,2041
288,938
288,1608
288,2068
288,1004
288,1884
288,3280
288,2420
288,2167
288,3216
288,851
288,1717
288,1562
288,1238
288,2075
288,642
288,1865
288,3076
288,24
288,3555
288,3095
288,167
288,1534
288,3488
288,927
288,2541
288,1271
288,3449
288,2184
288,3290
288,1261
288,768
288,1502
288,1268
288,1671
288,202
288,3470
288,647
288,2195
288,3135
288,2507
288,1427
288,3058
288,2000
119,3291
119,1064
119,166
119,889
119,2975
119,1709
119,1028
119,1576
119,136
119,780
119,2292
119,1447
119,433
119,1799
119,1965
119,2284
119,211
119,2490
119,2741
119,1095
119,225
119,2326
119,766
119,1006
119,1090
119,3474
119,705
119,149
119,569
2123,970
2123,2489
2123,2520
2123,2034
2123,2309
2123,1745
2123,1625
2123,2980
2123,2538
2123,2303
2123,1303
2123,1589
2123,1995
2123,2197
2123,3538
2123,232
2123,3065
2123,1347
2123,2054
2123,1831
2123,1915
2123,3103
2123,35
2123,2973
2123,1239
2123,2802
2123,3513
2123,2814
2123,2312
2293,809
2293,2256
2293,760
2293,2911
2293,3043
2293,720
2293,2421
2293,1349
2293,2526
2293,2735
2293,1125
2293,1720
2293,144
2293,2008
2293,1338
2293,1175
2293,1366
2293,3522
2293,2588
2293,3175
2293,2495
2293,205
2293,3362
2293,1550
2293,845
2293,247
2293,1165
2293,498
2293,2670
2293,275
2293,881
2293,2909
2293,834
2293,3487
2293,1867
2293,2864
1800,3388
1800,2943
1800,416
1800,1821
1800,68
1800,257
1800,3426
1800,2377
1800,900
1800,1577
1800,2914
1800,2380
1800,539
1800,2536
1800,2200
1800,3375
1800,3143
1800,2051
1800,3154
1800,668
1800,1789
1800,90
1800,1109
1800,3158
1800,2400
1800,1076
1800,3397
1800,2307
1800,2815
2843,486
2843,937
2843,556
2843,3191
2843,2831
2843,2539
2843,235
2843,2582
2843,764
2843,734
2843,3177
2843,2333
2843,1042
2843,2510
2843,1586
2843,49
2843,874
2843,954
2843,2925
2843,1492
2843,554
2843,2339
2843,3016
2843,2819
2843,3115
2843,957
2843,440
2843,806
2843,2168
104,311
104,2707
104,2463
104,1984
104,646
104,2596
104,846
104,2511
104,2794
104,1054
104,2084
104,3024
104,1258
104,2007
104,2210
104,1914
104,2234
104,155
104,1282
104,284
104,778
104,371
104,2622
104,2999
104,793
104,2164
104,1362
104,2235
104,2221
104,116
104,1875
1690,1327
1690,1670
1690,2205
1690,1974
1690,1544
1690,807
1690,1345
1690,196
1690,312
1690,306
1690,2647
1690,2801
1690,2299
1690,126
1690,2305
1690,864
1690,1254
1690,2736
1690,1882
1690,1085
1690,3286
1690,2920
1690,3476
1690,1437
1690,2037
1690,1087
1690,1643
1690,1955
1690,3399
1690,509
1690,1836
1690,1701
2122,565
2122,3504
2122,1964
2122,3586
2122,616
2122,1309
2122,2737
2122,2343
2122,419
2122,2439
2122,944
2122,1405
2122,1391
2122,1563
2122,1713
2122,381
2122,3304
2122,389
2122,117
2122,1453
2122,1554
2122,1728
2122,2418
2122,3450
2122,70
2122,1176
2122,3307
2122,2646
2122,344
2122,1201
2122,2389
2122,1931
2122,980
2122,748
2122,3050
2122,2236
2122,2127
2122,2172
2122,3489
2122,1446
2122,3384
2122,2755
2122,775
2122,400
2122,2215
2122,599
2122,1790
2122,2217
2122,2654
2122,3356
2122,1432
2122,1663
2122,3272
2122,1055
2122,2027
2122,2923
2433,3411
2433,3584
2433,2797
2433,1616
2433,1237
2433,1834
2433,1491
2433,1294
2433,2817
2433,3009
2433,3202
2433,573
2433,1798
2433,986
2433,1732
2433,2603
2433,727
2433,445
2433,404
2433,2404
2433,264
2433,500
2433,1570
2433,3169
2433,2096
2433,2887
2433,2621
2433,267
2433,2450
1993,1803
1993,762
1993,3402
1993,370
1993,3441
1993,1504
1993,2298
1993,73
1993,137
1993,1158
1993,1860
1993,2323
1993,624
1993,718
1993,2147
1993,1060
1993,2322
1993,1618
1993,1633
1993,968
1993,2053
1993,63
1993,3398
1993,3123
1993,2345
1993,2249
1993,507
1993,855
1993,1886
1993,2534
1993,3518
1993,229
1993,1545
1993,3063
1993,1725
1993,1759
1993,691
2250,1149
2250,1935
2250,57
2250,2080
2250,179
2250,697
2250,434
2250,1989
2250,2040
2250,29
2250,2686
2250,2098
2250,1251
2250,2001
2250,3369
2250,2477
2250,1300
2250,1650
2250,460
2250,154
2250,3589
2250,3167
2250,971
2250,792
2250,2500
2250,27
2250,2372
2250,2173
2250,704
2250,226
2250,99
2250,436
1419,2773
1419,280
1419,3085
1419,1134
1419,664
1419,1350
1419,2063
1419,776
1419,372
1419,1486
1419,1292
1419,1726
1419,3528
1419,231
1419,1332
1419,2159
1419,2876
1419,2115
1419,468
1419,1124
1419,1326
1419,3372
1419,2745
1419,1223
1419,479
1419,2857
1419,2894
1419,580
1419,2858
287,2933
287,168
287,1670
287,3574
287,875
287,1714
287,807
287,759
287,2031
287,2956
287,3458
287,2369
287,2563
287,640
287,1093
287,2445
287,1394
287,3512
287,3490
287,1882
287,3286
287,2593
287,1437
287,2401
287,1643
287,3399
287,574
287,2530
287,633
287,2785
287,3088
3292,577
3292,1431
3292,1236
3292,1936
3292,592
3292,2900
3292,200
3292,455
3292,3530
3292,2845
3292,2926
3292,2915
3292,2417
3292,1687
3292,1370
3292,564
3292,496
3292,1608
3292,1004
3292,3280
3292,2167
3292,851
3292,2075
3292,2190
3292,2570
3292,2535
3292,1534
3292,3488
3292,2541
3292,1271
3292,2184
3292,3290
3292,2873
3292,768
3292,1268
3292,2195
3292,1427
3292,148
3292,1934
3391,3324
3391,767
3391,3448
3391,930
3391,1435
3391,1903
3391,609
3391,794
3391,2569
3391,1399
3391,2977
3391,648
3391,2229
3391,3057
3391,3189
3391,448
3391,141
3391,2719
3391,2403
3391,3345
3391,2547
3391,2976
3391,1587
3391,2904
3391,1203
3391,3456
3391,2275
3391,1705
3391,3407
3391,1624
2002,163
2002,809
2002,760
2002,2911
2002,439
2002,1594
2002,435
2002,3224
2002,447
2002,975
2002,2735
2002,1338
2002,3569
2002,728
2002,1422
2002,3175
2002,356
2002,3217
2002,145
2002,1385
2002,2726
2002,2704
2002,498
2002,3041
2002,2909
2002,2441
2002,3140
2002,961
2002,251
2002,2872
2002,588
2002,3486
2002,2268
2002,2262
1350,1806
1350,1769
1350,280
1350,1839
1350,3085
1350,1134
1350,158
1350,664
1350,1419
1350,613
1350,2063
1350,776
1350,372
1350,2374
1350,1292
1350,1726
1350,3528
1350,354
1350,231
1350,1332
1350,2159
1350,2876
1350,2115
1350,468
1350,1039
1350,1124
1350,1106
1350,1326
1350,3244
1350,219
1350,2134
1350,3372
1350,2745
1350,458
1350,1223
1350,510
1350,479
1350,1129
1350,1507
1350,2857
1350,795
1350,2894
1350,580
1350,2858
3035,2488
3035,3106
3035,3210
3035,310
3035,254
3035,3132
3035,256
3035,3424
3035,2609
3035,921
3035,3188
3035,1506
3035,2281
3035,2160
3035,142
3035,2653
3035,602
3035,1770
3035,2446
3035,2841
3035,265
3035,3352
3035,165
3035,322
3035,3124
3035,2746
3035,39
3035,1898
3035,147
3035,2267
416,3388
416,2405
416,2943
416,1922
416,1800
416,1821
416,68
416,897
416,257
416,1577
416,2914
416,539
416,2536
416,575
416,2200
416,3375
416,3258
416,3143
416,2051
416,3154
416,668
416,1789
416,90
416,1109
416,3158
416,2400
416,1076
416,3397
416,2307
416,2815
752,1431
752,3040
752,1785
752,592
752,288
752,1370
752,2041
752,938
752,1004
752,2167
752,2728
752,1238
752,2075
752,642
752,1865
752,3076
752,24
752,3555
752,1534
752,2184
752,1671
752,202
752,3470
752,647
752,2195
752,2395
752,77
752,2507
752,148
306,2751
306,1670
306,2205
306,807
306,312
306,1690
306,644
306,1224
306,2647
306,2801
306,2721
306,2445
306,2305
306,864
306,3490
306,1254
306,1085
306,3286
306,2920
306,2974
306,3476
306,1437
306,2037
306,1087
306,2401
306,1643
306,1955
306,3399
306,509
306,1836
306,633
1653,2730
1653,2125
1653,2731
1653,2594
1653,1664
1653,1337
1653,516
1653,2520
1653,751
1653,2796
1653,1669
1653,3420
1653,2318
1653,1319
1653,3462
1653,3542
1653,1895
1653,1718
1653,2382
1653,2452
1653,2612
1653,2388
1653,2029
1653,2468
1653,582
1653,2197
1653,2054
1653,2833
1653,420
1653,1518
1653,3580
1653,1120
1653,3492
1653,2961
1653,408
1653,1413
1322,1723
1322,1460
1322,283
1322,469
1322,1325
1322,2811
1322,994
1322,908
1322,2658
1322,643
1322,1244
1322,2139
1322,674
1322,1380
1322,1780
1322,1001
1322,3534
1322,2851
1322,130
1322,1967
1322,2246
1322,204
1322,2296
1322,2551
1322,1682
1322,3561
1322,115
1322,3553
1322,3353
1322,3233
1322,3346
2542,2899
2542,1940
2542,1758
2542,632
2542,1543
2542,1885
2542,1363
2542,2644
2542,1204
2542,2574
2542,273
2542,215
2542,3338
2542,3478
2542,2628
2542,2869
2542,1368
2542,1166
2542,2545
2542,680
2542,2742
2542,1957
2542,1619
2542,1333
2542,3160
2542,3427
2542,803
2542,3519
2542,3038
2542,2848
2542,611
2542,321
2542,3576
2542,665
2542,2406
1956,1110
1956,3059
1956,876
1956,550
1956,2818
1956,2242
1956,2884
1956,413
1956,2878
1956,1135
1956,1905
1956,2775
1956,1870
1956,2026
1956,2179
1956,2117
1956,193
1956,1949
1956,3159
1956,2332
1956,2266
1956,367
1956,187
1956,698
1956,1136
1956,757
1956,552
1956,3552
1956,2431
2975,3291
2975,1064
2975,166
2975,889
2975,119
2975,1709
2975,1028
2975,1576
2975,136
2975,780
2975,2292
2975,1447
2975,2799
2975,433
2975,1825
2975,1799
2975,1965
2975,2284
2975,211
2975,2490
2975,2741
2975,1095
2975,225
2975,2326
2975,2787
2975,2842
2975,766
2975,1006
2975,1090
2975,3474
2975,705
2975,149
2975,569
1616,3411
1616,388
1616,3584
1616,2797
1616,2433
1616,1237
1616,1834
1616,1491
1616,3001
1616,1556
1616,3009
1616,573
1616,1798
1616,986
1616,75
1616,1732
1616,2603
1616,727
1616,445
1616,404
1616,2404
1616,2484
1616,264
1616,500
1616,1570
1616,46
1616,3169
1616,2096
1616,2887
1616,2621
1616,725
1616,267
1616,2450
1443,2073
1443,2157
1443,3469
1443,901
1443,2617
1443,2151
1443,915
1443,1059
1443,2692
1443,2136
1443,2528
1443,1021
1443,1409
1443,2780
1443,2016
1443,2458
1443,597
1443,1243
1443,2138
1443,1315
1443,453
1443,1891
1443,2045
1443,1979
1443,2525
1443,2042
1443,3172
1443,1501
1443,3116
1443,3400
1443,3314
1443,3053
1443,2645
1443,1626
2034,970
2034,2489
2034,2520
2034,2123
2034,2309
2034,1745
2034,1625
2034,2980
2034,16
2034,2538
2034,2303
2034,1303
2034,7
2034,1943
2034,1589
2034,1995
2034,3538
2034,232
2034,3065
2034,1347
2034,2606
2034,1831
2034,1915
2034,3103
2034,2509
2034,35
2034,2973
2034,1239
2034,2802
2034,3513
2034,2881
2034,3144
2034,2814
2034,2312
2034,1373
2040,2202
2040,2080
2040,1605
2040,309
2040,1523
2040,1578
2040,2676
2040,2413
2040,2619
2040,2250
2040,281
2040,1848
2040,578
2040,485
2040,481
2040,2411
2040,935
2040,497
2040,598
2040,1356
2040,1300
2040,2885
2040,2254
2040,2683
2040,31
2040,2173
2040,704
2040,226
2040,586
1193,1367
1193,203
1193,1299
1193,395
1193,608
1193,1849
1193,2416
1193,1918
1193,801
1193,1005
1193,2497
1193,78
1193,170
1193,1365
1193,537
1193,802
1193,1560
1193,1786
1193,2201
1193,878
1193,3074
1193,1130
1193,544
1193,2776
1193,2674
1193,1815
1193,446
1193,3129
1193,387
1193,1425
1193,2934
1193,2779
1193,1436
1193,678
1412,163
1412,532
1412,3271
1412,3043
1412,2421
1412,447
1412,975
1412,2526
1412,19
1412,1720
1412,144
1412,1175
1412,1366
1412,2868
1412,3522
1412,2588
1412,390
1412,205
1412,2939
1412,2331
1412,1575
1412,2300
1412,1983
1412,3279
1412,1165
1412,2670
1412,275
1412,3342
1412,3487
850,82
850,1414
850,2474
850,2971
850,1837
850,601
850,2724
850,2113
850,1354
850,1509
850,2143
850,2758
850,3209
850,3215
850,868
850,3014
850,1593
850,2972
850,3251
850,1155
850,2097
850,2482
850,2074
850,1011
850,461
850,2492
850,2679
850,3173
850,1461
850,1068
850,861
850,2601
850,1226
850,1488
850,1835
850,3282
850,2247
850,2803
200,577
200,2844
200,1431
200,1236
200,1936
200,1785
200,592
200,1249
200,2900
200,288
200,3292
200,3530
200,213
200,2926
200,887
200,1370
200,2449
200,564
200,496
200,2041
200,938
200,1608
200,1548
200,2068
200,1004
200,471
200,3280
200,2167
200,2702
200,851
200,1562
200,2075
200,642
200,3076
200,24
200,3095
200,167
200,2535
200,3072
200,1534
200,3488
200,2541
200,1271
200,3449
200,2184
200,1710
200,3290
200,1261
200,2873
200,768
200,1502
200,1268
200,1671
200,202
200,647
200,2195
200,77
200,3135
200,1427
200,148
200,1934
200,2668
200,2131
200,3058
613,535
613,280
613,1839
613,664
613,3377
613,1350
613,776
613,2374
613,1263
613,3539
613,1726
613,425
613,2078
613,1056
613,614
613,2565
613,2876
613,3000
613,1760
613,1039
613,1106
613,2134
613,2341
613,2745
613,1223
613,928
613,795
613,1771
613,2848
613,1222
613,2727
1854,3370
1854,1969
1854,973
1854,2710
1854,2028
1854,100
1854,1024
1854,375
1854,106
1854,1053
1854,2199
1854,2533
1854,1284
1854,593
1854,2984
1854,3514
1854,1307
1854,467
1854,892
1854,865
1854,1269
1854,2697
1854,3595
1854,600
1854,2105
1854,2237
1854,2493
1854,1361
1854,1442
1854,3273
1854,1426
1854,1481
1854,3417
1854,3499
1854,922
1854,3323
1854,3327
1854,2854
1171,2475
1171,1112
1171,214
1171,2847
1171,1644
1171,2772
1171,1417
1171,2154
1171,2289
1171,3368
1171,2501
1171,2576
1171,2192
1171,991
1171,883
1171,1429
1171,1529
1171,2672
1171,1131
1171,1496
1171,627
1171,1557
1171,2165
1171,1525
1171,317
1171,662
1171,772
1171,3496
1171,949
712,2502
712,1143
712,2769
712,3075
712,1772
712,305
712,2282
712,2036
712,25
712,1182
712,2748
712,242
712,534
712,157
712,587
712,3537
712,1736
712,456
712,2269
712,740
712,1097
712,1927
712,2393
712,3168
712,1538
712,1450
712,828
712,3515
712,1868
1599,3208
1599,207
1599,3461
1599,2605
1599,1832
1599,753
1599,478
1599,3521
1599,316
1599,2789
1599,2252
1599,1111
1599,2861
1599,1179
1599,832
1599,1126
1599,3125
1599,2925
1599,715
1599,1712
1599,3016
1599,3220
1599,3115
1599,998
1599,957
1599,64
1599,1348
1599,266
1599,2185
1599,342
1599,2257
1599,217
1509,871
1509,2474
1509,1200
1509,601
1509,2724
1509,2113
1509,1354
1509,2783
1509,482
1509,850
1509,290
1509,2335
1509,3215
1509,3014
1509,1593
1509,3251
1509,3289
1509,1155
1509,2482
1509,2074
1509,3265
1509,461
1509,2679
1509,3173
1509,1461
1509,2415
1509,2601
1509,672
1509,1835
1509,3282
1509,2247
1509,2803
3333,3302
3333,1972
3333,2912
3333,178
3333,2058
3333,2987
3333,1230
3333,555
3333,1784
3333,89
3333,2652
3333,1445
3333,171
3333,2665
3333,93
3333,1658
3333,1866
3333,810
3333,3447
3333,1810
3333,3588
3333,2908
3333,3380
3333,26
3333,2314
3333,606
3333,984
3333,3036
3333,2376
756,2673
756,1531
756,710
756,943
756,398
756,137
756,2399
756,2245
756,184
756,1825
756,3406
756,2322
756,1618
756,520
756,3500
756,1208
756,1101
756,1071
756,3123
756,2345
756,1070
756,2639
756,9
756,1267
756,2286
756,1072
756,1942
756,571
756,2732
756,2994
756,3365
756,730
756,933
756,1167
756,691
756,1572
2290,1092
2290,480
2290,1138
2290,882
2290,2483
2290,2474
2290,2466
2290,1837
2290,2113
2290,1354
2290,2658
2290,525
2290,2758
2290,2544
2290,3533
2290,868
2290,674
2290,3468
2290,2409
2290,1455
2290,1593
2290,2972
2290,620
2290,941
2290,2074
2290,461
2290,2492
2290,1863
2290,3173
2290,1068
2290,861
2290,1226
2290,837
2290,1682
1237,3411
1237,388
1237,3584
1237,2797
1237,2433
1237,1616
1237,1834
1237,1491
1237,3009
1237,573
1237,1798
1237,986
1237,75
1237,1732
1237,2603
1237,727
1237,445
1237,404
1237,2404
1237,264
1237,500
1237,1570
1237,3169
1237,2096
1237,2887
1237,2621
1237,725
1237,267
1237,2450
1012,2070
1012,1183
1012,903
1012,2137
1012,1911
1012,1464
1012,1401
1012,2340
1012,2824
1012,504
1012,2832
1012,3139
1012,797
1012,3193
1012,3232
1012,926
1012,3434
1012,206
1012,282
1012,2738
1012,2166
1012,3570
1012,1264
1012,1970
1012,1973
1012,2659
1012,3066
1012,1188
1012,2613
1012,731
1012,2064
1247,2844
1247,1236
1247,781
1247,896
1247,2230
1247,2900
1247,1971
1247,213
1247,887
1247,2449
1247,2068
1247,1884
1247,3280
1247,2420
1247,3216
1247,2702
1247,1717
1247,1562
1247,3095
1247,167
1247,927
1247,2541
1247,1324
1247,3449
1247,1710
1247,1261
1247,3135
1247,3058
1247,2000
3455,3246
3455,388
3455,3584
3455,1514
3455,1834
3455,1958
3455,1294
3455,2817
3455,3328
3455,3045
3455,956
3455,1750
3455,3202
3455,2804
3455,3056
3455,36
3455,75
3455,1756
3455,2364
3455,727
3455,953
3455,749
3455,2853
3455,46
3455,843
3455,585
3455,3022
3455,1114
3455,725
3455,2450
269,2673
269,1940
269,1531
269,1606
269,2359
269,273
269,398
269,3012
